岚	M_NAME
清	E_NAME
将	O
于	O
２	B_TIME
月	E_TIME
１	B_TIME
６	M_TIME
日	E_TIME
至	O
１	B_TIME
８	M_TIME
日	E_TIME
前	O
往	O
俄	B_LOC
罗	M_LOC
斯	E_LOC
参	O
加	O
中	B_ORG
俄	M_ORG
总	M_ORG
理	M_ORG
定	M_ORG
期	M_ORG
会	M_ORG
晤	M_ORG
委	M_ORG
员	M_ORG
会	E_ORG
和	O
经	B_ORG
贸	M_ORG
合	M_ORG
作	M_ORG
分	M_ORG
委	M_ORG
会	E_ORG
会	O
议	O

吴	B_NAME
邦	M_NAME
国	E_NAME
致	O
信	O
全	O
国	O
铁	O
路	O
领	O
导	O
干	O
部	O
会	O
议	O
着	O
力	O
抓	O
好	O
政	O
企	O
分	O
开	O
减	O
员	O
增	O
效	O

我	O
们	O
告	O
别	O
了	O
不	O
平	O
凡	O
的	O
一	B_TIME
九	M_TIME
九	M_TIME
七	M_TIME
年	E_TIME

满	O
怀	O
希	O
望	O
地	O
迎	O
来	O
了	O
一	B_TIME
九	M_TIME
九	M_TIME
八	M_TIME
年	E_TIME

新	O
的	O
一	O
年	O
里	O

我	O
们	O
有	O
十	O
五	O
大	O
精	O
神	O
的	O
指	O
引	O

有	O
去	B_TIME
年	E_TIME
年	B_TIME
底	E_TIME
中	O
央	O
经	O
济	O
工	O
作	O
会	O
议	O
和	O
这	O
次	O
中	O
央	O
农	O
村	O
工	O
作	O
会	O
议	O
的	O
部	O
署	O

相	O
信	O
在	O
以	O
江	B_NAME
泽	M_NAME
民	E_NAME
同	O
志	O
为	O
核	O
心	O
的	O
党	B_ORG
中	M_ORG
央	E_ORG
正	O
确	O
领	O
导	O
下	O

高	O
举	O
邓	O
小	O
平	O
理	O
论	O
伟	O
大	O
旗	O
帜	O

经	O
过	O
全	O
党	O
和	O
全	O
国	O
人	O
民	O
的	O
共	O
同	O
努	O
力	O

确	O
保	O
农	O
业	O
增	O
产	O
、	O
农	O
民	O
增	O
收	O
、	O
农	O
村	O
稳	O
定	O
的	O
总	O
体	O
目	O
标	O
一	O
定	O
能	O
够	O
实	O
现	O

国	B_ORG
务	M_ORG
院	E_ORG
建	O
设	O
行	O
政	O
主	O
管	O
部	O
门	O
负	O
责	O
制	O
定	O
各	O
类	O
房	O
屋	O
建	O
筑	O
及	O
其	O
附	O
属	O
设	O
施	O
和	O
城	O
市	O
市	O
政	O
设	O
施	O
的	O
建	O
设	O
工	O
程	O
的	O
抗	O
震	O
设	O
计	O
规	O
范	O

但	O
是	O

本	O
条	O
第	O
三	O
款	O
另	O
有	O
规	O
定	O
的	O
除	O
外	O

八	O
运	O
会	O
很	O
快	O
成	O
为	O
历	O
史	O

正	O
如	O
北	B_ORG
京	M_ORG
武	M_ORG
术	M_ORG
队	E_ORG
队	O
员	O
们	O
在	O
总	O
结	O
中	O
说	O
的	O
“	O
成	O
功	O
的	O
时	O
刻	O
已	O
从	O
辉	O
煌	O
的	O
瞬	B_TIME
间	E_TIME
溜	O
走	O

飘	O
来	O
的	O
又	O
是	O
新	O
的	O
挑	O
战	O
”	O

也	O
如	O
吴	B_NAME
彬	E_NAME
总	O
教	O
练	O
所	O
说	O
：	O
“	O
在	O
新	O
的	O
周	O
期	O

我	O
们	O
要	O
培	O
养	O
新	O
的	O
教	O
练	O

增	O
补	O
新	O
的	O
队	O
员	O

继	O
承	O
老	O
队	O
优	O
良	O
传	O
统	O

迎	O
接	O
新	O
的	O
挑	O
战	O

”	O

１	B_TIME
０	M_TIME
时	E_TIME
许	O

杜	B_NAME
青	M_NAME
林	E_NAME
又	O
来	O
到	O
另	O
一	O
家	O
亏	O
损	O
企	O
业	O
海	B_ORG
南	M_ORG
省	M_ORG
船	M_ORG
舶	M_ORG
工	M_ORG
业	M_ORG
总	M_ORG
公	M_ORG
司	E_ORG

杜	B_NAME
青	M_NAME
林	E_NAME
详	O
细	O
了	O
解	O
了	O
一	O
宗	O
地	O
产	O
纠	O
纷	O
难	O
题	O
和	O
征	O
地	O
费	O
用	O
减	O
免	O
问	O
题	O
后	O

当	O
场	O
表	O
态	O
：	O
第	O
二	O
天	O
上	B_TIME
午	E_TIME
１	B_TIME
０	M_TIME
时	E_TIME
约	O
请	O
海	B_LOC
口	M_LOC
市	E_LOC
的	O
分	O
管	O
领	O
导	O

研	O
究	O
解	O
决	O

决	O
不	O
拖	O
延	O

１	O
、	O
驻	O
河	B_LOC
北	M_LOC
省	E_LOC
张	B_LOC
北	M_LOC
县	E_LOC
某	O
部	O
的	O
工	O
作	O
队	O
春	B_TIME
节	E_TIME
为	O
村	O
民	O
送	O
温	O
暖	O

贴	O
对	O
联	O

今	B_TIME
天	E_TIME
的	O
联	O
谊	O
会	O
由	O
中	B_ORG
央	M_ORG
统	M_ORG
战	M_ORG
部	E_ORG
副	O
部	O
长	O
刘	B_NAME
延	M_NAME
东	E_NAME
主	O
持	O

出	O
席	O
联	O
谊	O
会	O
的	O
还	O
有	O
全	B_ORG
国	M_ORG
人	M_ORG
大	M_ORG
常	M_ORG
委	M_ORG
会	E_ORG
副	O
委	O
员	O
长	O
、	O
农	B_ORG
工	M_ORG
党	M_ORG
中	M_ORG
央	E_ORG
名	O
誉	O
主	O
席	O
卢	B_NAME
嘉	M_NAME
锡	E_NAME

全	B_ORG
国	M_ORG
人	M_ORG
大	M_ORG
常	M_ORG
委	M_ORG
会	E_ORG
副	O
委	O
员	O
长	O
、	O
九	B_ORG
三	M_ORG
学	M_ORG
社	M_ORG
中	M_ORG
央	E_ORG
主	O
席	O
吴	B_NAME
阶	M_NAME
平	E_NAME

民	B_ORG
进	M_ORG
中	M_ORG
央	E_ORG
主	O
席	O
许	B_NAME
嘉	M_NAME
璐	E_NAME

中	B_ORG
央	M_ORG
统	M_ORG
战	M_ORG
部	E_ORG
副	O
部	O
长	O
张	B_NAME
廷	M_NAME
翰	E_NAME
及	O
有	O
关	O
部	O
门	O
的	O
负	O
责	O
同	O
志	O

１	O
、	O
四	B_LOC
川	E_LOC
绵	B_LOC
阳	M_LOC
市	E_LOC
去	B_TIME
年	E_TIME
为	O
失	O
业	O
职	O
工	O
和	O
破	O
产	O
企	O
业	O
职	O
工	O
八	O
万	O
余	O
人	O
次	O
发	O
放	O
失	O
业	O
救	O
济	O
金	O
及	O
生	O
活	O
费	O
一	O
千	O
多	O
万	O
元	O

图	O
为	O
绵	B_ORG
阳	M_ORG
市	M_ORG
就	M_ORG
业	M_ORG
局	E_ORG
干	O
部	O
为	O
失	O
业	O
职	O
工	O
发	O
放	O
救	O
济	O
金	O

社	O
会	O
主	O
义	O
制	O
度	O
能	O
够	O
避	O
免	O
两	O
极	O
分	O
化	O

走	O
共	O
同	O
富	O
裕	O
道	O
路	O

邓	B_NAME
小	M_NAME
平	E_NAME
同	O
志	O
说	O
：	O
“	O
如	O
果	O
走	O
资	O
本	O
主	O
义	O
道	O
路	O

可	O
以	O
使	O
中	B_LOC
国	E_LOC
百	O
分	O
之	O
几	O
的	O
人	O
富	O
裕	O
起	O
来	O

但	O
是	O
绝	O
对	O
解	O
决	O
不	O
了	O
百	O
分	O
之	O
九	O
十	O
几	O
的	O
人	O
生	O
活	O
富	O
裕	O
的	O
问	O
题	O
”	O

“	O
只	O
有	O
社	O
会	O
主	O
义	O
制	O
度	O
才	O
能	O
从	O
根	O
本	O
上	O
解	O
决	O
摆	O
脱	O
贫	O
穷	O
的	O
问	O
题	O
”	O

我	O
国	O
社	O
会	O
主	O
义	O
社	O
会	O

坚	O
持	O
公	O
有	O
制	O
为	O
主	O
体	O

多	O
种	O
所	O
有	O
制	O
经	O
济	O
共	O
同	O
发	O
展	O
的	O
基	O
本	O
经	O
济	O
制	O
度	O

坚	O
持	O
按	O
劳	O
分	O
配	O
为	O
主	O
体	O
、	O
多	O
种	O
分	O
配	O
方	O
式	O
并	O
存	O
的	O
分	O
配	O
制	O
度	O

鼓	O
励	O
一	O
部	O
分	O
地	O
区	O
一	O
部	O
分	O
人	O
先	O
富	O
起	O
来	O

又	O
兼	O
顾	O
社	O
会	O
公	O
平	O

保	O
护	O
合	O
法	O
收	O
入	O
、	O
调	O
节	O
过	O
高	O
收	O
入	O
、	O
取	O
缔	O
非	O
法	O
收	O
入	O

保	O
证	O
国	O
家	O
、	O
集	O
体	O
、	O
个	O
人	O
利	O
益	O
的	O
统	O
筹	O
兼	O
顾	O
和	O
社	O
会	O
协	O
调	O
发	O
展	O

避	O
免	O
两	O
极	O
分	O
化	O

逐	O
步	O
走	O
向	O
共	O
同	O
富	O
裕	O

本	O
报	O
记	O
者	O
刘	B_NAME
玉	M_NAME
琴	E_NAME

曹	B_NAME
藏	M_NAME
虎	E_NAME
（	O
甘	B_ORG
肃	M_ORG
省	M_ORG
畜	M_ORG
牧	M_ORG
局	E_ORG
）	O
：	O
８	O
０	O
年	O
代	O
以	O
前	O

“	O
菜	O
篮	O
子	O
”	O
很	O
单	O
纯	O

是	O
青	O
一	O
色	O
的	O
蔬	O
菜	O

肉	O
、	O
蛋	O
、	O
奶	O
作	O
为	O
“	O
高	O
档	O
食	O
品	O
”	O

犹	O
如	O
“	O
王	O
谢	O
堂	O
前	O
燕	O
”	O

难	O
以	O
“	O
飞	O
入	O
寻	O
常	O
百	O
姓	O
家	O
”	O

而	O
如	B_TIME
今	E_TIME
市	O
场	O
的	O
肉	O
、	O
蛋	O
、	O
奶	O
量	O
多	O
质	O
优	O

肉	O
、	O
禽	O
、	O
蛋	O
、	O
奶	O
常	O
年	O
均	O
衡	O
供	O
应	O

淡	B_TIME
季	E_TIME
不	O
淡	O

旺	O
季	O
更	O
旺	O

不	O
论	O
步	O
入	O
哪	O
一	O
个	O
农	O
贸	O
菜	O
市	O
场	O

映	O
入	O
眼	O
帘	O
的	O
便	O
是	O
鸡	O
鸭	O
鱼	O
虾	O
猪	O
牛	O
羊	O
—	O
—	O
—	O
新	O
鲜	O
肉	O

应	O
有	O
尽	O
有	O

赤	O
橙	O
黄	O
绿	O
青	O
蓝	O
紫	O
—	O
—	O
—	O
新	O
鲜	O
菜	O

色	O
彩	O
纷	O
呈	O

买	O
菜	O
的	O
川	O
流	O
不	O
息	O

熙	O
熙	O
攘	O
攘	O

满	O
载	O
而	O
归	O

卖	O
菜	O
的	O
笑	O
脸	O
相	O
迎	O

应	O
接	O
不	O
暇	O

城	O
里	O
的	O
肉	O
铺	O
子	O
、	O
肉	O
市	O
场	O
、	O
售	O
蛋	O
亭	O
、	O
售	O
奶	O
亭	O
随	O
处	O
可	O
见	O

鲜	O
肉	O
、	O
鲜	O
奶	O
、	O
禽	O
蛋	O
及	O
其	O
制	O
品	O
琳	O
琅	O
满	O
目	O

城	O
里	O
人	O
“	O
啥	O
时	O
想	O
吃	O
啥	O
时	O
买	O
”	O

乡	O
里	O
牲	O
畜	O
交	O
易	O
所	O
、	O
农	O
贸	O
市	O
场	O
上	O
的	O
菜	O
牛	O
、	O
菜	O
羊	O
、	O
分	O
割	O
肉	O
应	O
有	O
尽	O
有	O

乡	O
里	O
人	O
养	O
些	O
牛	O
、	O
羊	O
、	O
猪	O
、	O
鸡	O
“	O
卖	O
也	O
由	O
俺	O

吃	O
也	O
由	O
俺	O
”	O

近	B_TIME
年	E_TIME

艾	O
滋	O
病	O
已	O
成	O
为	O
一	O
些	O
国	O
家	O
青	O
壮	O
年	O
死	O
亡	O
的	O
首	O
位	O
原	O
因	O

面	O
对	O
病	O
魔	O
急	O
剧	O
蔓	O
延	O

人	O
类	O
已	O
没	O
有	O
退	O
路	O

（	O
附	O
图	O
片	O
１	O
张	O
）	O

面	O
对	O
运	O
输	O
市	O
场	O
的	O
竞	O
争	O

上	B_ORG
海	M_ORG
铁	M_ORG
路	M_ORG
局	E_ORG
打	O
破	O
先	O
买	O
票	O
、	O
后	O
上	O
车	O
的	O
传	O
统	O
惯	O
例	O

于	O
１	B_TIME
９	M_TIME
９	M_TIME
７	M_TIME
年	E_TIME
１	B_TIME
０	M_TIME
月	E_TIME
１	B_TIME
日	E_TIME

率	O
先	O
在	O
上	B_LOC
海	E_LOC
梅	B_LOC
陇	M_LOC
站	E_LOC
至	O
[	B_LOC
金	M_LOC
卫	E_LOC
东	O
站	O
的	O
市	O
郊	O
旅	O
客	O
列	O
车	O
上	O

试	O
行	O
使	O
用	O
磁	O
卡	O
、	O
先	O
上	O
车	O
后	O
验	O
票	O
的	O
办	O
法	O

这	O
一	O
“	O
公	O
交	O
化	O
”	O
售	O
票	O
服	O
务	O
的	O
新	O
办	O
法	O

使	O
旅	O
客	O
省	O
去	O
了	O
排	O
队	O
买	O
票	O
、	O
检	O
票	O
进	O
站	O
、	O
凭	O
票	O
候	O
车	O
、	O
验	O
票	O
上	O
车	O
等	O
手	O
续	O

普	O
遍	O
节	O
省	O
１	O
０	O
到	O
３	O
０	O
分	O
钟	O

而	O
且	O
也	O
为	O
铁	O
路	O
赢	O
得	O
了	O
大	O
量	O
旅	O
客	O

但	O
是	O

随	O
着	O
亚	B_LOC
洲	E_LOC
金	O
融	O
危	O
机	O
的	O
蔓	O
延	O
和	O
恶	O
化	O

对	O
世	O
界	O
经	O
济	O
的	O
不	O
利	O
影	O
响	O
已	O
经	O
显	O
露	O
出	O
来	O

而	O
且	O
比	O
原	O
先	O
估	O
计	O
的	O
严	O
重	O

到	O
目	B_TIME
前	E_TIME
为	O
止	O

它	O
对	O
美	B_LOC
国	E_LOC
经	O
济	O
的	O
冲	O
击	O
似	O
乎	O
并	O
不	O
大	O

但	O
也	O
有	O
所	O
反	O
应	O

１	B_TIME
０	M_TIME
月	E_TIME
２	B_TIME
７	M_TIME
日	E_TIME

华	B_LOC
尔	M_LOC
街	E_LOC
的	O
[	O
道	O
—	O
琼	O
斯	O
指	O
数	O
就	O
狂	O
跌	O
５	O
５	O
４	O
．	O
２	O
６	O
点	O

美	B_LOC
国	E_LOC
对	O
有	O
关	O
国	O
家	O
的	O
信	O
息	O
产	O
品	O
和	O
农	O
产	O
品	O
等	O
出	O
口	O
开	O
始	O
减	O
少	O

特	O
别	O
是	O
金	O
融	O
危	O
机	O
袭	O
击	O
韩	B_LOC
国	E_LOC
后	O

更	O
加	O
剧	O
了	O
美	B_LOC
国	E_LOC
的	O
担	O
心	O

韩	B_LOC
国	E_LOC
是	O
世	O
界	O
第	O
十	O
一	O
大	O
经	O
济	O
国	O

也	O
是	O
美	B_LOC
国	E_LOC
的	O
第	O
四	O
大	O
出	O
口	O
市	O
场	O

如	O
果	O
不	O
帮	O
韩	B_LOC
国	E_LOC
克	O
服	O
金	O
融	O
危	O
机	O

对	O
美	B_LOC
国	E_LOC
的	O
直	O
接	O
和	O
间	O
接	O
经	O
济	O
影	O
响	O
就	O
非	O
同	O
小	O
可	O
了	O

更	O
何	O
况	O
还	O
会	O
损	O
及	O
它	O
在	O
[	B_LOC
朝	M_LOC
鲜	E_LOC
半	O
岛	O
的	O
战	O
略	O
与	O
安	O
全	O
利	O
益	O

不	O
仅	O
如	O
此	O

它	O
还	O
会	O
给	O
本	O
来	O
就	O
自	O
身	O
难	O
保	O
的	O
日	B_LOC
本	E_LOC
经	O
济	O
雪	O
上	O
加	O
霜	O

后	O
果	O
不	O
堪	O
设	O
想	O

种	O
种	O
潜	O
在	O
威	O
胁	O
终	O
于	O
驱	O
使	O
克	B_NAME
林	M_NAME
顿	E_NAME
政	O
府	O
更	O
弦	O
易	O
辙	O

转	O
而	O
积	O
极	O
参	O
与	O
救	O
援	O
行	O
动	O

合	B_LOC
肥	E_LOC
大	O
红	O
灯	O
笼	O
当	O
街	O
舞	O

１	O
、	O
国	O
内	O
最	O
大	O
的	O
兰	O
花	O
种	O
苗	O
基	O
地	O
日	B_TIME
前	E_TIME
在	O
云	B_LOC
南	E_LOC
安	B_LOC
宁	M_LOC
市	E_LOC
建	O
成	O

潘	B_NAME
汉	M_NAME
年	E_NAME
在	O
文	O
化	O
战	O
线	O
、	O
隐	O
蔽	O
战	O
线	O
、	O
统	O
一	O
战	O
线	O
工	O
作	O
过	O

编	O
导	O
注	O
意	O
把	O
这	O
三	O
个	O
方	O
面	O
有	O
机	O
地	O
联	O
系	O
起	O
来	O

特	O
别	O
突	O
出	O
隐	O
蔽	O
战	O
线	O

选	O
择	O
具	O
有	O
典	O
型	O
意	O
义	O
和	O
传	O
奇	O
色	O
彩	O
的	O
事	O
件	O
进	O
行	O
了	O
有	O
机	O
的	O
编	O
织	O

引	O
人	O
入	O
胜	O

在	O
这	O
件	O
事	O
上	O

蓉	B_NAME
蓉	E_NAME
的	O
错	O
误	O
行	O
为	O
没	O
有	O
得	O
到	O
其	O
自	O
然	O
后	O
果	O

由	O
于	O
奶	O
奶	O
把	O
报	O
纸	O
、	O
牛	O
奶	O
替	O
蓉	B_NAME
蓉	E_NAME
拿	O
回	O
来	O
了	O

大	O
家	O
有	O
奶	O
喝	O

奶	O
奶	O
有	O
报	O
看	O

除	O
了	O
全	O
家	O
人	O
生	O
了	O
场	O
气	O
以	O
外	O

没	O
有	O
直	O
接	O
的	O
自	O
然	O
后	O
果	O
影	O
响	O
任	O
何	O
人	O
的	O
现	O
实	O
生	O
活	O

犯	O
了	O
错	O
的	O
蓉	B_NAME
蓉	E_NAME
对	O
此	O
事	O
的	O
记	O
忆	O

是	O
大	O
人	O
拿	O
她	O
出	O
了	O
气	O

根	O
本	O
不	O
会	O
从	O
中	O
学	O
到	O
任	O
何	O
正	O
面	O
的	O
经	O
验	O

试	O
想	O

如	O
果	O
奶	O
奶	O
只	O
管	O
自	O
己	O
出	O
去	O
散	O
心	O
、	O
聊	O
天	O

蓉	B_NAME
蓉	E_NAME
忘	O
了	O
拿	O
晚	O
报	O
和	O
牛	O
奶	O

结	O
果	O
是	O
蓉	B_NAME
蓉	E_NAME
自	O
己	O
喝	O
不	O
上	O
牛	O
奶	O

奶	O
奶	O
晚	B_TIME
上	E_TIME
没	O
有	O
晚	O
报	O
读	O

只	O
好	O
来	O
找	O
蓉	B_NAME
蓉	E_NAME
聊	O
天	O

弄	O
得	O
蓉	B_NAME
蓉	E_NAME
看	O
不	O
成	O
最	O
喜	O
欢	O
的	O
电	O
视	O
节	O
目	O

心	O
里	O
再	O
烦	O

也	O
得	O
忍	O
着	O

谁	O
让	O
她	O
忘	O
了	O
拿	O
报	O
纸	O
呢	O

最	O
后	O

她	O
的	O
行	O
为	O
后	O
果	O
自	O
然	O
地	O
落	O
到	O
了	O
自	O
己	O
头	O
上	O

第	O
二	O
天	O

她	O
说	O
什	O
么	O
也	O
得	O
记	O
着	O
改	O

第	O
二	O
十	O
二	O
条	O
根	O
据	O
震	O
情	O
和	O
震	O
害	O
预	O
测	O
结	O
果	O

国	B_ORG
务	M_ORG
院	E_ORG
地	O
震	O
行	O
政	O
主	O
管	O
部	O
门	O
和	O
县	O
级	O
以	O
上	O
地	O
方	O
人	O
民	O
政	O
府	O
负	O
责	O
管	O
理	O
地	O
震	O
工	O
作	O
的	O
部	O
门	O
或	O
者	O
机	O
构	O

应	O
当	O
会	O
同	O
同	O
级	O
有	O
关	O
部	O
门	O
编	O
制	O
防	O
震	O
减	O
灾	O
规	O
划	O

报	O
本	O
级	O
人	O
民	O
政	O
府	O
批	O
准	O
后	O
实	O
施	O

村	O
庄	O
和	O
城	O
市	O
化	O
研	O
究	O

社	O
会	O
学	O
是	O
最	O
早	O
关	O
注	O
这	O
一	O
课	O
题	O
的	O
学	O
科	O
之	O
一	O

自	O
８	O
０	O
年	O
代	O
起	O

[	B_LOC
苏	M_LOC
南	E_LOC
地	O
区	O
、	O
[	B_LOC
温	M_LOC
州	E_LOC
地	O
区	O
和	O
[	B_LOC
珠	M_LOC
江	E_LOC
三	O
角	O
洲	O
被	O
大	O
家	O
称	O
做	O
农	O
村	O
的	O
三	O
种	O
发	O
展	O
“	O
模	O
式	O
”	O

去	B_TIME
年	E_TIME
学	O
者	O
们	O
从	O
不	O
同	O
角	O
度	O
对	O
农	O
村	O
及	O
城	O
市	O
化	O
问	O
题	O
进	O
行	O
了	O
分	O
析	O

一	O
些	O
学	O
者	O
从	O
社	O
会	O
结	O
构	O
的	O
角	O
度	O
出	O
发	O

认	O
为	O
十	O
几	O
年	O
来	O
中	B_LOC
国	E_LOC
农	O
村	O
经	O
过	O
了	O
社	O
区	O
分	O
化	O

群	O
体	O
分	O
化	O
与	O
组	O
织	O
分	O
化	O

其	O
基	O
础	O
或	O
动	O
因	O
分	O
别	O
为	O
产	O
业	O
结	O
构	O
的	O
分	O
化	O
、	O
职	O
业	O
结	O
构	O
与	O
阶	O
层	O
结	O
构	O
的	O
变	O
化	O

以	O
及	O
由	O
行	O
政	O
归	O
属	O
向	O
利	O
益	O
归	O
属	O
转	O
变	O
的	O
群	O
体	O
重	O
构	O

有	O
的	O
学	O
者	O
从	O
文	O
化	O
角	O
度	O
认	O
为	O

我	O
国	O
农	O
村	O
社	O
会	O
正	O
经	O
历	O
着	O
抛	O
弃	O
形	O
形	O
色	O
色	O
的	O
神	O
化	O

向	O
着	O
社	O
会	O
文	O
化	O
世	O
俗	O
的	O
方	O
向	O
转	O
变	O

传	O
统	O
礼	O
俗	O
的	O
规	O
范	O
已	O
经	O
降	O
至	O
次	O
要	O
地	O
位	O

社	O
会	O
的	O
法	O
律	O
规	O
范	O
与	O
政	O
治	O
规	O
范	O
已	O
经	O
渗	O
入	O
社	O
区	O
共	O
同	O
体	O

谋	O
求	O
最	O
大	O
功	O
效	O

并	O
懂	O
得	O
了	O
以	O
成	O
就	O
取	O
向	O
评	O
价	O
政	O
府	O
行	O
为	O
、	O
选	O
择	O
基	O
层	O
领	O
导	O

如	O
何	O
认	O
识	O
农	O
村	O
阶	O
层	O
结	O
构	O
的	O
变	O
动	O

学	O
者	O
们	O
认	O
为	O
多	O
种	O
所	O
有	O
制	O
经	O
济	O
共	O
同	O
发	O
展	O

农	O
业	O
产	O
业	O
结	O
构	O
优	O
化	O

乡	O
镇	O
企	O
业	O
和	O
第	O
三	O
产	O
业	O
兴	O
起	O

小	O
城	O
镇	O
建	O
设	O
加	O
快	O

市	O
场	O
作	O
用	O
逐	O
步	O
扩	O
大	O

这	O
些	O
因	O
素	O
交	O
互	O
作	O
用	O

促	O
使	O
农	O
村	O
阶	O
层	O
结	O
构	O
发	O
生	O
了	O
变	O
动	O

目	B_TIME
前	E_TIME
这	O
一	O
变	O
动	O
具	O
有	O
整	O
体	O
性	O
与	O
不	O
平	O
衡	O
性	O
双	O
重	O
特	O
点	O

存	O
在	O
不	O
稳	O
定	O
性	O

而	O
新	O
的	O
利	O
益	O
格	O
局	O
造	O
成	O
的	O
结	O
果	O
之	O
一	O

是	O
农	O
村	O
社	O
会	O
矛	O
盾	O
呈	O
现	O
更	O
加	O
复	O
杂	O
的	O
趋	O
势	O

新	B_ORG
华	M_ORG
社	E_ORG
北	B_LOC
京	E_LOC
１	B_TIME
月	E_TIME
７	B_TIME
日	E_TIME
电	O
全	O
国	O
“	O
三	O
下	O
乡	O
”	O
先	O
进	O
集	O
体	O
、	O
先	O
进	O
个	O
人	O
表	O
彰	O
会	O
昨	B_TIME
天	E_TIME
在	O
京	O
举	O
行	O

１	O
０	O
０	O
家	O
单	O
位	O
和	O
１	O
０	O
０	O
名	O
个	O
人	O
分	O
别	O
荣	O
获	O
“	O
三	O
下	O
乡	O
”	O
先	O
进	O
集	O
体	O
、	O
先	O
进	O
个	O
人	O
称	O
号	O

名	O
单	O
如	O
下	O
：	O

“	O
金	O
鸽	O
工	O
程	O
”	O
是	O
浙	B_ORG
江	M_ORG
省	M_ORG
政	M_ORG
府	M_ORG
新	M_ORG
闻	M_ORG
办	M_ORG
公	M_ORG
室	E_ORG
主	O
办	O
的	O
一	O
项	O
信	O
息	O
工	O
程	O

利	O
用	O
因	O
特	O
网	O
向	O
世	O
界	O
各	O
国	O
宣	O
传	O
浙	B_LOC
江	E_LOC

钱	B_NAME
其	M_NAME
琛	E_NAME
在	O
讲	O
话	O
中	O
指	O
出	O

中	B_LOC
国	E_LOC
和	O
南	B_LOC
非	E_LOC
建	O
立	O
外	O
交	O
关	O
系	O

是	O
两	O
国	O
关	O
系	O
史	O
中	O
一	O
个	O
重	O
要	O
里	O
程	O
碑	O

标	O
志	O
着	O
两	O
国	O
友	O
好	O
合	O
作	O
关	O
系	O
新	O
篇	O
章	O
的	O
开	O
始	O

“	O
我	O
们	O
同	O
南	B_LOC
非	E_LOC
朋	O
友	O
一	O
样	O
对	O
两	O
国	O
关	O
系	O
实	O
现	O
正	O
常	O
化	O
感	O
到	O
高	O
兴	O

我	O
愿	O
借	O
此	O
机	O
会	O

向	O
长	O
期	O
来	O
为	O
促	O
进	O
中	B_LOC
国	E_LOC
和	O
南	B_LOC
非	E_LOC
人	O
民	O
之	O
间	O
的	O
了	O
解	O
和	O
友	O
谊	O

为	O
积	O
极	O
推	O
动	O
两	O
国	O
关	O
系	O
正	O
常	O
化	O
进	O
程	O
做	O
出	O
不	O
懈	O
努	O
力	O
的	O
各	O
界	O
人	O
士	O
表	O
示	O
诚	O
挚	O
的	O
谢	O
意	O
”	O

尽	O
管	O
阿	O
和	O
谈	O
出	O
现	O
了	O
新	O
的	O
转	O
机	O

有	O
鉴	O
于	O
阿	O
各	O
派	O
之	O
间	O
多	O
次	O
“	O
打	O
了	O
谈	O
、	O
谈	O
了	O
打	O
”	O

加	O
之	O
近	O
来	O
敌	O
对	O
双	O
方	O
仍	O
不	O
时	O
交	O
战	O

所	O
以	O

这	O
一	O
新	O
的	O
和	O
谈	O
转	O
机	O
将	O
导	O
致	O
什	O
么	O
样	O
的	O
结	O
果	O

目	B_TIME
前	E_TIME
尚	O
难	O
预	O
断	O

（	O
本	O
报	O
伊	B_LOC
斯	M_LOC
兰	M_LOC
堡	E_LOC
１	B_TIME
月	E_TIME
１	B_TIME
４	M_TIME
日	E_TIME
电	O
）	O

去	B_TIME
年	E_TIME
全	O
国	O
电	O
力	O
安	O
全	O
形	O
势	O
平	O
稳	O

２	O
、	O
瞧	O

京	O
九	O
线	O
通	O
了	O

我	O
们	O
现	B_TIME
在	E_TIME
可	O
以	O
坐	O
火	O
车	O
回	O
家	O
了	O

阿	O
盟	O
发	O
言	O
人	O
塔	B_NAME
拉	M_NAME
特	E_NAME
当	B_TIME
天	E_TIME
对	O
记	O
者	O
发	O
表	O
谈	O
话	O
说	O

该	O
代	O
表	O
团	O
成	O
员	O
在	O
会	O
晤	O
阿	O
盟	O
助	O
理	O
秘	O
书	O
长	O
阿	B_NAME
德	M_NAME
尔	E_NAME
时	O
转	O
交	O
了	O
上	O
述	O
信	O
件	O

他	O
说	O

阿	O
盟	O
秘	O
书	O
长	O
马	B_NAME
吉	M_NAME
德	E_NAME
将	O
就	O
此	O
事	O
分	O
别	O
致	O
信	O
联	B_ORG
合	M_ORG
国	E_ORG
秘	O
书	O
长	O
安	B_NAME
南	E_NAME
和	O
安	O
理	O
会	O
主	O
席	O

提	O
请	O
他	O
们	O
考	O
虑	O
这	O
一	O
要	O
求	O

同	O
时	O

阿	O
盟	O
还	O
要	O
求	O
安	O
理	O
会	O
制	O
裁	O
伊	B_LOC
拉	M_LOC
克	E_LOC
委	O
员	O
会	O
同	O
意	O
这	O
一	O
要	O
求	O

万	O
德	O
莱	O
无	O
绳	O
电	O
话	O
机	O

在	O
我	O
国	O
通	O
讯	O
